team_name,player_name,player_batLR,opponents,pitcherLR,runners,strikes,pitch_course,pitch_type,pitch_height,hit_type,x_coord,y_coord
同志社大学.csv,堀内太陽,右,京大以外,左,なし,1,真中,ストレート,低め,ゴロ,295,349
同志社大学.csv,大井海音,左,京大以外,左,なし,2,外,スライダー,低め,ゴロ,362,495
同志社大学.csv,中森暁大,右,京大以外,左,なし,0,真中,スライダー,真中,ゴロ,527,622
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,0,外,スライダー,低め,ゴロ,381,480
立命館大学.csv,川端一正,左,京大以外,右,なし,0,内,ストレート,低め,フライ,390,141
立命館大学.csv,岩間倫太朗,左,京大以外,右,なし,1,内,スライダー,低め,ゴロ,399,681
立命館大学.csv,岩間倫太朗,左,京大以外,右,なし,1,外,ストレート,真中,ライナー,63,460
立命館大学.csv,岩間倫太朗,左,京大以外,右,なし,2,外,フォーク,真中,フライ,229,299
同志社大学.csv,知念大河,右,京大以外,左,なし,0,真中,ストレート,低め,フライ,672,477
同志社大学.csv,知念大河,右,京大以外,左,なし,1,外,ストレート,高め,フライ,547,351
同志社大学.csv,齊藤佑征,左,京大以外,左,なし,0,真中,ストレート,低め,フライ,366,121
同志社大学.csv,影山智紀,右,京大以外,左,なし,0,外,チェンジアップ,低め,ゴロ,233,424
立命館大学.csv,星野大和,右,京大以外,右,なし,1,真中,スライダー,真中,フライ,350,161
立命館大学.csv,西野啓也,右,京大以外,右,なし,2,外,ストレート,高め,フライ,662,321
立命館大学.csv,福井一颯,右,京大以外,右,得点圏,1,内,ストレート,高め,フライ,251,575
立命館大学.csv,福井一颯,右,京大以外,右,得点圏,2,外,スライダー,低め,ゴロ,265,419
立命館大学.csv,川本大雅,右,京大以外,右,得点圏,0,外,スライダー,低め,フライ,353,147
同志社大学.csv,坂玲哉,右,京大以外,左,なし,0,外,ストレート,低め,ゴロ,471,651
同志社大学.csv,坂玲哉,右,京大以外,左,なし,1,真中,ストレート,低め,ゴロ,192,487
同志社大学.csv,大井海音,左,京大以外,左,1塁,1,真中,ストレート,高め,ゴロ,439,341
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,2,内,ストレート,高め,フライ,335,683
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,2,真中,ストレート,真中,フライ,298,109
立命館大学.csv,岩間倫太朗,左,京大以外,右,得点圏,1,真中,スライダー,真中,フライ,329,697
立命館大学.csv,岩間倫太朗,左,京大以外,右,得点圏,2,真中,スライダー,低め,ゴロ,596,551
立命館大学.csv,岩間倫太朗,左,京大以外,右,得点圏,2,真中,スライダー,低め,ゴロ,579,571
立命館大学.csv,岩間倫太朗,左,京大以外,右,得点圏,2,外,ストレート,真中,ライナー,33,455
立命館大学.csv,星野大和,右,京大以外,右,得点圏,0,内,スライダー,高め,フライ,457,272
立命館大学.csv,西野啓也,右,京大以外,右,1塁,1,外,スライダー,低め,ライナー,413,195
同志社大学.csv,堀内太陽,右,京大以外,左,なし,1,内,ストレート,真中,ライナー,317,669
同志社大学.csv,堀内太陽,右,京大以外,左,なし,2,外,ストレート,真中,ゴロ,349,655
同志社大学.csv,知念大河,右,京大以外,左,得点圏,0,外,ストレート,真中,フライ,504,673
同志社大学.csv,知念大河,右,京大以外,左,得点圏,1,真中,ストレート,真中,ライナー,213,293
同志社大学.csv,齊藤佑征,左,京大以外,左,得点圏,1,外,スライダー,低め,ゴロ,291,410
立命館大学.csv,野寺快,左,京大以外,右,なし,0,外,スライダー,低め,ゴロ,445,657
立命館大学.csv,野寺快,左,京大以外,右,なし,1,真中,スライダー,高め,ライナー,337,691
立命館大学.csv,野寺快,左,京大以外,右,なし,2,外,フォーク,高め,ゴロ,483,361
同志社大学.csv,牧原優太,左,京大以外,左,なし,0,内,ストレート,低め,フライ,425,125
同志社大学.csv,坂玲哉,右,京大以外,左,得点圏,1,外,ストレート,低め,ライナー,396,701
同志社大学.csv,坂玲哉,右,京大以外,左,得点圏,2,真中,スライダー,低め,ゴロ,334,675
同志社大学.csv,大井海音,左,京大以外,左,1塁,1,真中,スライダー,高め,ライナー,345,679
立命館大学.csv,川端一正,左,京大以外,右,なし,1,外,ストレート,高め,ゴロ,315,319
立命館大学.csv,岩間倫太朗,左,京大以外,右,1塁,0,真中,ストレート,真中,フライ,65,529
立命館大学.csv,岩間倫太朗,左,京大以外,右,1塁,1,内,スライダー,高め,ライナー,521,428
同志社大学.csv,堀内太陽,右,京大以外,左,なし,0,外,ストレート,真中,ライナー,569,351
同志社大学.csv,中森暁大,右,京大以外,左,なし,1,外,スライダー,真中,フライ,699,443
同志社大学.csv,知念大河,右,京大以外,左,なし,1,真中,スライダー,低め,フライ,343,159
立命館大学.csv,星野大和,右,京大以外,右,なし,1,外,ストレート,真中,ライナー,415,695
立命館大学.csv,野寺快,左,京大以外,右,1塁,0,真中,スライダー,高め,ライナー,357,687
立命館大学.csv,野寺快,左,京大以外,右,1塁,1,内,スライダー,低め,ゴロ,575,325
立命館大学.csv,福井一颯,右,京大以外,右,得点圏,1,外,スライダー,低め,ゴロ,279,423
立命館大学.csv,川本大雅,右,京大以外,右,得点圏,2,内,スライダー,高め,ゴロ,209,459
同志社大学.csv,齊藤佑征,左,京大以外,右,なし,0,内,ストレート,高め,ゴロ,523,436
同志社大学.csv,川満渚生,左,京大以外,右,なし,1,内,ストレート,高め,フライ,84,553
同志社大学.csv,川満渚生,左,京大以外,右,なし,2,真中,ストレート,高め,フライ,302,246
同志社大学.csv,牧原優太,左,京大以外,右,得点圏,2,内,ストレート,高め,フライ,118,571
同志社大学.csv,牧原優太,左,京大以外,右,得点圏,2,内,ストレート,高め,フライ,209,607
同志社大学.csv,牧原優太,左,京大以外,右,得点圏,2,内,ストレート,真中,ゴロ,469,379
同志社大学.csv,坂玲哉,右,京大以外,右,得点圏,1,外,ストレート,真中,フライ,479,696
同志社大学.csv,坂玲哉,右,京大以外,右,得点圏,1,真中,ストレート,高め,フライ,197,551
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,0,真中,スライダー,真中,ゴロ,457,355
立命館大学.csv,川端一正,左,京大以外,右,なし,1,内,ストレート,高め,ライナー,637,347
立命館大学.csv,岩間倫太朗,左,京大以外,右,得点圏,0,内,ストレート,高め,フライ,127,529
立命館大学.csv,星野大和,右,京大以外,右,得点圏,0,内,ストレート,高め,ゴロ,333,342
同志社大学.csv,加藤航大,左,京大以外,右,なし,1,真中,ストレート,真中,ライナー,347,689
同志社大学.csv,加藤航大,左,京大以外,右,なし,2,真中,ストレート,高め,フライ,344,237
同志社大学.csv,堀内太陽,右,京大以外,右,1塁,0,外,ストレート,高め,フライ,485,225
同志社大学.csv,中森暁大,右,京大以外,右,1塁,0,外,ストレート,低め,フライ,486,158
同志社大学.csv,寺田賢生,左,京大以外,右,得点圏,1,内,ストレート,高め,ライナー,357,681
同志社大学.csv,寺田賢生,左,京大以外,右,得点圏,2,外,ストレート,真中,ライナー,149,577
同志社大学.csv,寺田賢生,左,京大以外,右,得点圏,2,真中,スライダー,低め,フライ,257,308
立命館大学.csv,西野啓也,右,京大以外,右,なし,0,内,ストレート,高め,フライ,653,532
立命館大学.csv,西野啓也,右,京大以外,右,なし,1,外,スライダー,低め,フライ,229,295
立命館大学.csv,福井一颯,右,京大以外,右,なし,1,真中,ツーシーム,低め,ゴロ,283,667
立命館大学.csv,福井一颯,右,京大以外,右,なし,2,外,ツーシーム,真中,ゴロ,476,344
同志社大学.csv,中田爽太,左,京大以外,右,なし,2,真中,ストレート,高め,ライナー,293,667
同志社大学.csv,中田爽太,左,京大以外,右,なし,2,外,チェンジアップ,真中,フライ,116,557
同志社大学.csv,中田爽太,左,京大以外,右,なし,2,真中,ストレート,低め,フライ,139,577
同志社大学.csv,中田爽太,左,京大以外,右,なし,2,真中,スライダー,低め,ゴロ,535,573
同志社大学.csv,中田爽太,左,京大以外,右,なし,2,内,ストレート,真中,フライ,307,684
同志社大学.csv,中田爽太,左,京大以外,右,なし,2,真中,ストレート,低め,フライ,334,228
同志社大学.csv,牧原優太,左,京大以外,右,なし,0,真中,チェンジアップ,低め,ゴロ,371,683
同志社大学.csv,藤澤颯馬,右,京大以外,右,なし,0,外,スライダー,低め,ゴロ,307,386
立命館大学.csv,野寺快,左,京大以外,右,なし,1,真中,ストレート,低め,ライナー,339,665
立命館大学.csv,塚本遵平,右,京大以外,右,なし,0,真中,ストレート,低め,フライ,637,553
立命館大学.csv,塚本遵平,右,京大以外,右,なし,1,外,カーブ,低め,ゴロ,317,669
立命館大学.csv,塚本遵平,右,京大以外,右,なし,1,外,カーブ,低め,ゴロ,385,487
立命館大学.csv,田中隼人,右,京大以外,右,なし,1,真中,ストレート,真中,ゴロ,323,682
立命館大学.csv,田中隼人,右,京大以外,右,なし,1,外,ストレート,高め,ゴロ,459,343
同志社大学.csv,藤澤颯馬,右,京大以外,右,なし,2,外,スライダー,真中,ゴロ,499,419
同志社大学.csv,大井海音,左,京大以外,左,なし,1,内,ストレート,低め,ゴロ,425,681
立命館大学.csv,三木勇人,右,京大以外,左,1塁,2,真中,ストレート,真中,ライナー,387,683
立命館大学.csv,三木勇人,右,京大以外,左,1塁,2,内,ストレート,高め,ライナー,351,685
立命館大学.csv,岩間倫太朗,左,京大以外,左,得点圏,0,内,ストレート,高め,ライナー,352,681
立命館大学.csv,西野啓也,右,京大以外,右,得点圏,0,真中,スライダー,真中,ライナー,17,293
立命館大学.csv,西野啓也,右,京大以外,右,得点圏,0,外,スライダー,低め,ゴロ,409,665
同志社大学.csv,赤山泰斗,右,京大以外,左,1塁,2,真中,ストレート,高め,ライナー,359,691
同志社大学.csv,佐藤悠斗,右,京大以外,左,1塁,0,内,ストレート,真中,ライナー,16,433
同志社大学.csv,佐藤悠斗,右,京大以外,左,1塁,1,内,ストレート,高め,ゴロ,232,423
同志社大学.csv,齊藤佑征,左,京大以外,左,得点圏,0,外,ストレート,真中,フライ,27,407
同志社大学.csv,齊藤佑征,左,京大以外,左,得点圏,1,内,フォーク,真中,フライ,577,371
同志社大学.csv,寺田賢生,左,京大以外,左,1塁,1,真中,ストレート,低め,ゴロ,319,335
同志社大学.csv,北田陸斗,左,京大以外,左,得点圏,1,真中,スライダー,低め,ゴロ,523,451
同志社大学.csv,川満渚生,左,京大以外,左,得点圏,0,真中,ストレート,高め,ゴロ,475,424
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,1,真中,ストレート,高め,ライナー,343,691
立命館大学.csv,川端一正,左,京大以外,右,なし,2,外,ストレート,真中,ゴロ,408,249
立命館大学.csv,岩間倫太朗,左,京大以外,右,1塁,1,外,フォーク,低め,ゴロ,485,359
同志社大学.csv,牧原優太,左,京大以外,左,得点圏,1,真中,ストレート,高め,フライ,128,563
同志社大学.csv,知念大河,右,京大以外,左,得点圏,0,真中,ストレート,高め,フライ,431,135
同志社大学.csv,知念大河,右,京大以外,左,得点圏,1,内,ストレート,真中,ゴロ,430,397
同志社大学.csv,中森暁大,右,京大以外,左,得点圏,1,内,ストレート,真中,ゴロ,427,401
立命館大学.csv,星野大和,右,京大以外,右,なし,1,真中,ストレート,高め,ライナー,387,686
立命館大学.csv,星野大和,右,京大以外,右,なし,2,真中,スライダー,高め,ゴロ,159,556
立命館大学.csv,西野啓也,右,京大以外,右,なし,1,外,スライダー,真中,ゴロ,316,341
立命館大学.csv,野寺快,左,京大以外,右,なし,2,内,ストレート,高め,ライナー,215,634
同志社大学.csv,齊藤佑征,左,京大以外,左,なし,2,真中,ストレート,低め,ライナー,149,353
同志社大学.csv,影山智紀,右,京大以外,左,1塁,1,真中,ストレート,低め,ライナー,449,265
同志社大学.csv,大井海音,左,京大以外,左,得点圏,2,真中,スライダー,低め,ゴロ,505,355
立命館大学.csv,福井一颯,右,京大以外,右,なし,1,外,スライダー,高め,ゴロ,315,335
立命館大学.csv,川本大雅,右,京大以外,右,なし,1,外,スライダー,真中,ゴロ,289,359
同志社大学.csv,堀内太陽,右,京大以外,左,なし,1,内,ストレート,低め,ゴロ,285,373
同志社大学.csv,牧原優太,左,京大以外,左,なし,2,外,スライダー,低め,ゴロ,297,403
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,0,内,スライダー,高め,フライ,253,385
立命館大学.csv,川端一正,左,京大以外,右,なし,2,外,フォーク,真中,ライナー,317,284
立命館大学.csv,岩間倫太朗,左,京大以外,右,1塁,0,真中,スライダー,低め,ライナー,653,381
立命館大学.csv,岩間倫太朗,左,京大以外,右,1塁,1,外,ストレート,低め,フライ,97,497
立命館大学.csv,岩間倫太朗,左,京大以外,右,1塁,2,内,ストレート,高め,フライ,463,542
同志社大学.csv,中森暁大,右,京大以外,左,なし,1,内,ストレート,低め,フライ,13,364
同志社大学.csv,齊藤佑征,左,京大以外,左,なし,1,真中,フォーク,真中,ゴロ,373,479
同志社大学.csv,影山智紀,右,京大以外,左,なし,1,真中,ストレート,高め,ゴロ,251,399
立命館大学.csv,西野啓也,右,京大以外,右,なし,1,真中,ストレート,高め,ライナー,517,321
立命館大学.csv,福井一颯,右,京大以外,右,得点圏,1,内,ストレート,高め,ライナー,39,437
立命館大学.csv,福井一颯,右,京大以外,右,得点圏,1,外,フォーク,低め,ゴロ,341,661
立命館大学.csv,川本大雅,右,京大以外,右,得点圏,0,内,ストレート,高め,ゴロ,333,647
同志社大学.csv,坂玲哉,右,京大以外,左,なし,1,外,ストレート,低め,ゴロ,241,435
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,1,真中,カーブ,低め,ゴロ,547,330
立命館大学.csv,川端一正,左,京大以外,右,得点圏,1,真中,ストレート,真中,ゴロ,521,341
立命館大学.csv,岩間倫太朗,左,京大以外,右,得点圏,1,外,フォーク,低め,フライ,307,394
立命館大学.csv,星野大和,右,京大以外,右,得点圏,0,外,ツーシーム,高め,フライ,686,418
立命館大学.csv,星野大和,右,京大以外,右,得点圏,1,外,スライダー,真中,ライナー,422,706
同志社大学.csv,牧原優太,左,京大以外,左,なし,1,内,ストレート,真中,ゴロ,558,304
立命館大学.csv,西野啓也,右,京大以外,右,なし,0,内,ツーシーム,高め,ライナー,487,263
立命館大学.csv,柴田廉之助,左,京大以外,右,得点圏,0,外,フォーク,低め,ゴロ,428,639
立命館大学.csv,柴田廉之助,左,京大以外,右,得点圏,1,内,ストレート,低め,フライ,471,135
立命館大学.csv,川端一正,左,京大以外,右,得点圏,0,真中,ストレート,低め,フライ,69,467
立命館大学.csv,川端一正,左,京大以外,右,得点圏,2,外,フォーク,真中,フライ,541,313
立命館大学.csv,星野大和,右,京大以外,右,得点圏,0,真中,ストレート,低め,フライ,614,283
立命館大学.csv,西野啓也,右,京大以外,右,得点圏,1,外,スライダー,低め,フライ,597,264
同志社大学.csv,齊藤佑征,左,京大以外,左,なし,1,真中,フォーク,低め,ゴロ,461,394
同志社大学.csv,影山智紀,右,京大以外,左,なし,0,外,ストレート,高め,フライ,593,288
同志社大学.csv,坂玲哉,右,京大以外,左,なし,1,真中,ストレート,真中,ゴロ,286,359
京都大学.csv,松本径一郎,右,京大以外,左,なし,1,真中,フォーク,低め,ゴロ,417,513
関西学院大学.csv,中川将心,右,京大,右,なし,1,外,スライダー,真中,ライナー,539,293
関西学院大学.csv,渡部遥斗,左,京大,右,得点圏,0,内,スライダー,真中,フライ,229,253
関西学院大学.csv,高嶋奨哉,右,京大,右,得点圏,0,真中,スライダー,高め,ゴロ,187,549
関西学院大学.csv,高嶋奨哉,右,京大,右,得点圏,1,真中,スライダー,高め,フライ,36,431
関西学院大学.csv,高嶋奨哉,右,京大,右,得点圏,2,外,スライダー,高め,フライ,561,325
京都大学.csv,平木雄一郎,左,京大以外,左,1塁,1,真中,ストレート,低め,ゴロ,555,307
関西学院大学.csv,福谷宇楽,右,京大,右,なし,1,外,ストレート,高め,フライ,644,271
関西学院大学.csv,永仮晃大,左,京大,右,なし,0,真中,ストレート,高め,フライ,149,398
関西学院大学.csv,宮原大和,左,京大,右,なし,0,外,ストレート,高め,ライナー,327,689
関西学院大学.csv,宮原大和,左,京大,右,なし,1,内,ストレート,高め,ライナー,581,503
関西学院大学.csv,宮原大和,左,京大,右,なし,2,外,ストレート,高め,フライ,163,493
京都大学.csv,松本径一郎,右,京大以外,左,なし,0,外,スライダー,真中,フライ,432,261
関西学院大学.csv,畠山英士,右,京大,右,なし,2,真中,ストレート,高め,フライ,375,705
関西学院大学.csv,畠山英士,右,京大,右,なし,2,真中,ストレート,高め,フライ,373,702
関西学院大学.csv,畠山英士,右,京大,右,なし,2,内,ストレート,高め,ライナー,150,501
関西学院大学.csv,深田元貴,左,京大,右,得点圏,1,真中,チェンジアップ,低め,フライ,217,265
関西学院大学.csv,渡部遥斗,左,京大,右,得点圏,1,内,スライダー,高め,ゴロ,350,327
京都大学.csv,近藤俊太朗,左,京大以外,左,なし,0,内,ストレート,真中,ライナー,573,327
関西学院大学.csv,高嶋奨哉,右,京大,右,なし,0,真中,ストレート,高め,ライナー,349,719
関西学院大学.csv,高嶋奨哉,右,京大,右,なし,2,真中,ストレート,低め,ゴロ,323,683
関西学院大学.csv,高嶋奨哉,右,京大,右,なし,2,外,ストレート,低め,ゴロ,415,347
関西学院大学.csv,福谷宇楽,右,京大,右,なし,0,真中,ストレート,真中,フライ,295,95
関西学院大学.csv,宮原大和,左,京大,右,得点圏,0,外,チェンジアップ,高め,ライナー,304,677
関西学院大学.csv,宮原大和,左,京大,右,得点圏,1,外,ストレート,高め,ライナー,439,216
関西学院大学.csv,中川将心,右,京大,右,得点圏,1,真中,ストレート,低め,ライナー,531,277
関西学院大学.csv,深田元貴,左,京大,右,得点圏,1,真中,カーブ,真中,ライナー,259,600
関西学院大学.csv,深田元貴,左,京大,右,得点圏,2,真中,チェンジアップ,真中,ライナー,201,673
関西学院大学.csv,深田元貴,左,京大,右,得点圏,2,真中,スライダー,低め,ゴロ,371,487
関西学院大学.csv,渡部遥斗,左,京大,右,得点圏,0,真中,スライダー,高め,ゴロ,301,361
京都大学.csv,松本径一郎,右,京大以外,右,得点圏,2,外,スライダー,高め,フライ,506,169
関西学院大学.csv,福谷宇楽,右,京大,右,1塁,2,真中,ストレート,高め,ライナー,435,256
関西学院大学.csv,永仮晃大,左,京大,右,得点圏,1,真中,ストレート,高め,ゴロ,417,327
関西学院大学.csv,畠山英士,右,京大,右,得点圏,0,外,スライダー,低め,ライナー,429,702
関西学院大学.csv,畠山英士,右,京大,右,得点圏,2,内,ストレート,高め,フライ,401,565
京都大学.csv,山崎慶,左,京大以外,右,なし,0,真中,ストレート,真中,ライナー,457,352
京都大学.csv,渡辺祥大,右,京大以外,右,なし,2,内,ストレート,高め,ゴロ,329,348
関西学院大学.csv,中川将心,右,京大,右,なし,0,外,ストレート,真中,ゴロ,169,532
関西学院大学.csv,中川将心,右,京大,右,なし,1,外,ストレート,真中,ゴロ,468,386
関西学院大学.csv,高山隼,左,京大,右,なし,1,内,ストレート,真中,フライ,322,722
関西学院大学.csv,高山隼,左,京大,右,なし,2,外,ストレート,高め,フライ,243,660
関西学院大学.csv,高山隼,左,京大,右,なし,2,真中,ストレート,高め,フライ,135,563
関西学院大学.csv,渡部遥斗,左,京大,右,なし,1,真中,ストレート,真中,フライ,369,117
関西学院大学.csv,高嶋奨哉,右,京大,右,得点圏,1,真中,ストレート,低め,ゴロ,230,672
京都大学.csv,松本径一郎,右,京大以外,右,1塁,1,真中,スライダー,真中,ゴロ,185,529
京都大学.csv,松本径一郎,右,京大以外,右,1塁,2,外,スライダー,真中,フライ,481,555
関西学院大学.csv,福谷宇楽,右,京大,右,なし,0,内,スライダー,高め,フライ,167,607
関西学院大学.csv,福谷宇楽,右,京大,右,なし,0,真中,スライダー,低め,フライ,197,127
関西学院大学.csv,永仮晃大,左,京大,右,なし,2,外,ストレート,真中,ゴロ,351,389
関西学院大学.csv,宮原大和,左,京大,右,なし,0,内,スライダー,真中,フライ,529,323
京都大学.csv,近藤俊太朗,左,京大以外,右,なし,2,外,チェンジアップ,低め,ゴロ,495,415
関西学院大学.csv,塚野勇太,右,京大,右,なし,2,外,スライダー,真中,ゴロ,447,673
関西学院大学.csv,山本晃也,左,京大,右,なし,0,真中,スライダー,真中,ゴロ,557,479
関西学院大学.csv,山本晃也,左,京大,右,なし,2,外,スライダー,高め,フライ,193,174
関西学院大学.csv,中川将心,右,京大,右,なし,1,外,スライダー,低め,フライ,361,174
京都大学.csv,神作優志,右,京大以外,右,なし,2,真中,スライダー,低め,ゴロ,175,503
京都大学.csv,渡辺祥大,右,京大以外,右,なし,1,外,スライダー,低め,フライ,486,297
近畿大学.csv,谷本颯太,左,京大以外,左,なし,0,内,ストレート,高め,ゴロ,531,421
近畿大学.csv,勝田成,左,京大以外,左,なし,2,外,ストレート,高め,ゴロ,320,348
近畿大学.csv,久保尊,左,京大以外,左,なし,0,内,ストレート,真中,ライナー,507,349
関西学院大学.csv,中川将心,右,京大以外,右,なし,0,真中,ストレート,真中,ライナー,340,258
関西学院大学.csv,渡部遥斗,左,京大以外,右,得点圏,2,真中,ストレート,高め,ゴロ,398,351
関西学院大学.csv,福谷宇楽,右,京大以外,右,得点圏,1,真中,ストレート,真中,フライ,360,597
関西学院大学.csv,宮原大和,左,京大以外,右,得点圏,1,真中,ストレート,高め,ゴロ,436,332
関西学院大学.csv,高嶋奨哉,右,京大以外,右,得点圏,1,外,カーブ,真中,ライナー,223,420
近畿大学.csv,三木太介,右,京大以外,左,なし,0,外,ストレート,低め,フライ,639,525
近畿大学.csv,三木太介,右,京大以外,左,なし,2,真中,ストレート,高め,フライ,33,121
近畿大学.csv,伊藤愛都,左,京大以外,左,なし,0,真中,スライダー,低め,フライ,249,251
近畿大学.csv,阪上翔也,左,京大以外,左,なし,1,真中,スライダー,真中,ライナー,403,255
近畿大学.csv,田村好誠,右,京大以外,左,1塁,0,真中,ストレート,真中,ライナー,408,707
近畿大学.csv,田村好誠,右,京大以外,左,1塁,0,外,ストレート,真中,ライナー,379,703
関西学院大学.csv,山口称大,左,京大以外,右,なし,0,真中,ストレート,高め,ライナー,355,685
関西学院大学.csv,山口称大,左,京大以外,右,なし,2,内,ストレート,高め,フライ,390,698
関西学院大学.csv,畠山英士,右,京大以外,右,1塁,1,真中,ストレート,高め,フライ,432,689
関西学院大学.csv,畠山英士,右,京大以外,右,1塁,2,真中,ストレート,高め,ライナー,651,491
関西学院大学.csv,畠山英士,右,京大以外,右,1塁,2,真中,ストレート,高め,ライナー,387,692
関西学院大学.csv,畠山英士,右,京大以外,右,1塁,2,真中,ストレート,真中,ライナー,497,279
関西学院大学.csv,中川将心,右,京大以外,右,得点圏,2,外,ストレート,低め,ライナー,547,626
関西学院大学.csv,中川将心,右,京大以外,右,得点圏,2,内,ストレート,低め,ゴロ,246,473
関西学院大学.csv,畠山英士,右,京大以外,右,1塁,2,真中,ストレート,低め,ライナー,658,480
近畿大学.csv,八幡大介,左,京大以外,左,なし,1,外,ストレート,真中,ゴロ,379,487
近畿大学.csv,谷本颯太,左,京大以外,左,なし,1,内,スライダー,高め,ゴロ,342,686
近畿大学.csv,谷本颯太,左,京大以外,左,なし,2,内,ストレート,真中,フライ,331,233
関西学院大学.csv,渡部遥斗,左,京大以外,右,なし,0,外,スライダー,低め,ゴロ,331,361
関西学院大学.csv,福谷宇楽,右,京大以外,右,なし,1,内,フォーク,低め,ゴロ,339,672
関西学院大学.csv,福谷宇楽,右,京大以外,右,なし,2,外,ストレート,真中,ゴロ,468,356
関西学院大学.csv,宮原大和,左,京大以外,右,なし,0,真中,ストレート,低め,ゴロ,521,415
関西学院大学.csv,中川将心,右,京大以外,左,なし,0,真中,スライダー,真中,ライナー,262,276
関西学院大学.csv,宮原大和,左,京大以外,左,得点圏,0,真中,ストレート,真中,ゴロ,230,326
関西学院大学.csv,高嶋奨哉,右,京大以外,左,得点圏,0,真中,スライダー,低め,フライ,457,351
関西学院大学.csv,福谷宇楽,右,京大以外,左,得点圏,0,内,ストレート,高め,フライ,672,483
関西学院大学.csv,福谷宇楽,右,京大以外,左,得点圏,1,真中,スライダー,高め,ライナー,309,702
関西学院大学.csv,福谷宇楽,右,京大以外,左,得点圏,2,真中,スライダー,低め,フライ,579,255
立命館大学.csv,坂下晴翔,左,京大以外,右,なし,0,内,ストレート,高め,フライ,292,688
